"","key","value","Sex","Treatment","Age","Setting","ValueType"
"439","X5",0.249721421387844,1,"MHLD",74,"APC","Activities"
"440","X5",0.249487783795526,1,"MHLD",75,"APC","Activities"
"441","X5",0.249297480953612,1,"MHLD",76,"APC","Activities"
"442","X5",0.249165394400446,1,"MHLD",77,"APC","Activities"
"443","X5",0.24910640567437,1,"MHLD",78,"APC","Activities"
"444","X5",0.249135396313726,1,"MHLD",79,"APC","Activities"
"445","X5",0.249267247856857,1,"MHLD",80,"APC","Activities"
"446","X5",0.24950894502443,1,"MHLD",81,"APC","Activities"
"447","X5",0.24983588526642,1,"MHLD",82,"APC","Activities"
"448","X5",0.250215569215125,1,"MHLD",83,"APC","Activities"
"449","X5",0.250615497502843,1,"MHLD",84,"APC","Activities"
"450","X5",0.251003170761874,1,"MHLD",85,"APC","Activities"
"451","X5",0.251346089624517,1,"MHLD",86,"APC","Activities"
"452","X5",0.251611754723071,1,"MHLD",87,"APC","Activities"
"453","X5",0.251767666689835,1,"MHLD",88,"APC","Activities"
"454","X5",0.251781326157107,1,"MHLD",89,"APC","Activities"
"455","X5",0.251620233757186,1,"MHLD",90,"APC","Activities"
"456","X6",0.0661492801601544,1,"MHLD",0,"APC","Cost"
"457","X6",0.105736091166966,1,"MHLD",1,"APC","Cost"
"458","X6",0.144401699835647,1,"MHLD",2,"APC","Cost"
"459","X6",0.180042261681939,1,"MHLD",3,"APC","Cost"
"460","X6",0.210553932221584,1,"MHLD",4,"APC","Cost"
"461","X6",0.234318329291615,1,"MHLD",5,"APC","Cost"
"462","X6",0.251658920014224,1,"MHLD",6,"APC","Cost"
"463","X6",0.263384633832892,1,"MHLD",7,"APC","Cost"
"464","X6",0.270304400191102,1,"MHLD",8,"APC","Cost"
"465","X6",0.273227148532336,1,"MHLD",9,"APC","Cost"
"466","X6",0.272961808300076,1,"MHLD",10,"APC","Cost"
"467","X6",0.270317308937803,1,"MHLD",11,"APC","Cost"
"468","X6",0.266102579889,1,"MHLD",12,"APC","Cost"
"469","X6",0.261126550597149,1,"MHLD",13,"APC","Cost"
"470","X6",0.256198150505732,1,"MHLD",14,"APC","Cost"
"471","X6",0.251981760071515,1,"MHLD",15,"APC","Cost"
"472","X6",0.248563563804396,1,"MHLD",16,"APC","Cost"
"473","X6",0.24588519722756,1,"MHLD",17,"APC","Cost"
"474","X6",0.243888295864191,1,"MHLD",18,"APC","Cost"
"475","X6",0.24251449523747,1,"MHLD",19,"APC","Cost"
"476","X6",0.241705430870583,1,"MHLD",20,"APC","Cost"
"477","X6",0.241402738286712,1,"MHLD",21,"APC","Cost"
"478","X6",0.24154805300904,1,"MHLD",22,"APC","Cost"
"479","X6",0.242083010560751,1,"MHLD",23,"APC","Cost"
"480","X6",0.242949246465029,1,"MHLD",24,"APC","Cost"
"481","X6",0.244088396245056,1,"MHLD",25,"APC","Cost"
"482","X6",0.245442095424017,1,"MHLD",26,"APC","Cost"
"483","X6",0.246951979525094,1,"MHLD",27,"APC","Cost"
"484","X6",0.248559684071471,1,"MHLD",28,"APC","Cost"
"485","X6",0.250206844586331,1,"MHLD",29,"APC","Cost"
"486","X6",0.251835096592858,1,"MHLD",30,"APC","Cost"
"487","X6",0.253386075614235,1,"MHLD",31,"APC","Cost"
"488","X6",0.254801417173645,1,"MHLD",32,"APC","Cost"
"489","X6",0.256022756794273,1,"MHLD",33,"APC","Cost"
"490","X6",0.2569917299993,1,"MHLD",34,"APC","Cost"
"491","X6",0.257664223929848,1,"MHLD",35,"APC","Cost"
"492","X6",0.258053132198781,1,"MHLD",36,"APC","Cost"
"493","X6",0.258185600036902,1,"MHLD",37,"APC","Cost"
"494","X6",0.258088772675014,1,"MHLD",38,"APC","Cost"
"495","X6",0.257789795343917,1,"MHLD",39,"APC","Cost"
"496","X6",0.257315813274415,1,"MHLD",40,"APC","Cost"
"497","X6",0.256693971697309,1,"MHLD",41,"APC","Cost"
"498","X6",0.255951415843402,1,"MHLD",42,"APC","Cost"
"499","X6",0.255115290943496,1,"MHLD",43,"APC","Cost"
"500","X6",0.254212742228392,1,"MHLD",44,"APC","Cost"
"501","X6",0.253270914928893,1,"MHLD",45,"APC","Cost"
"502","X6",0.252316954275802,1,"MHLD",46,"APC","Cost"
"503","X6",0.25137800549992,1,"MHLD",47,"APC","Cost"
"504","X6",0.250481213832049,1,"MHLD",48,"APC","Cost"
"505","X6",0.249653724502992,1,"MHLD",49,"APC","Cost"
"506","X6",0.24892268274355,1,"MHLD",50,"APC","Cost"
"507","X6",0.248315233784527,1,"MHLD",51,"APC","Cost"
"508","X6",0.247858522856723,1,"MHLD",52,"APC","Cost"
"509","X6",0.247579695190941,1,"MHLD",53,"APC","Cost"
"510","X6",0.247505896017984,1,"MHLD",54,"APC","Cost"
"511","X6",0.247652894545446,1,"MHLD",55,"APC","Cost"
"512","X6",0.247990955888093,1,"MHLD",56,"APC","Cost"
"513","X6",0.248478969137486,1,"MHLD",57,"APC","Cost"
"514","X6",0.249075823385183,1,"MHLD",58,"APC","Cost"
"515","X6",0.249740407722744,1,"MHLD",59,"APC","Cost"
"516","X6",0.250431611241729,1,"MHLD",60,"APC","Cost"
"517","X6",0.251108323033696,1,"MHLD",61,"APC","Cost"
"518","X6",0.251729432190205,1,"MHLD",62,"APC","Cost"
"519","X6",0.252253827802815,1,"MHLD",63,"APC","Cost"
"520","X6",0.252640398963087,1,"MHLD",64,"APC","Cost"
"521","X6",0.252858172613336,1,"MHLD",65,"APC","Cost"
"522","X6",0.252916727098911,1,"MHLD",66,"APC","Cost"
"523","X6",0.252835778615918,1,"MHLD",67,"APC","Cost"
"524","X6",0.252635043360464,1,"MHLD",68,"APC","Cost"
"525","X6",0.252334237528653,1,"MHLD",69,"APC","Cost"
"526","X6",0.251953077316591,1,"MHLD",70,"APC","Cost"
"527","X6",0.251511278920386,1,"MHLD",71,"APC","Cost"
"528","X6",0.251028558536142,1,"MHLD",72,"APC","Cost"
"529","X6",0.250524632359965,1,"MHLD",73,"APC","Cost"
"530","X6",0.250019216587962,1,"MHLD",74,"APC","Cost"
"531","X6",0.249532027416239,1,"MHLD",75,"APC","Cost"
"532","X6",0.2490827810409,1,"MHLD",76,"APC","Cost"
"533","X6",0.248691193658053,1,"MHLD",77,"APC","Cost"
"534","X6",0.248376981463803,1,"MHLD",78,"APC","Cost"
"535","X6",0.248159860654256,1,"MHLD",79,"APC","Cost"
"536","X6",0.248059547425518,1,"MHLD",80,"APC","Cost"
"537","X6",0.24808622014327,1,"MHLD",81,"APC","Cost"
"538","X6",0.248211905851496,1,"MHLD",82,"APC","Cost"
"539","X6",0.248399093763756,1,"MHLD",83,"APC","Cost"
"540","X6",0.248610273093609,1,"MHLD",84,"APC","Cost"
"541","X6",0.248807933054613,1,"MHLD",85,"APC","Cost"
"542","X6",0.248954562860329,1,"MHLD",86,"APC","Cost"
"543","X6",0.249012651724315,1,"MHLD",87,"APC","Cost"
"544","X6",0.248944688860131,1,"MHLD",88,"APC","Cost"
"545","X6",0.248713163481337,1,"MHLD",89,"APC","Cost"
"546","X6",0.24828056480149,1,"MHLD",90,"APC","Cost"
"547","X7",0.254915158436148,1,"NonElective",0,"APC","Activities"
"548","X7",0.253566196595022,1,"NonElective",1,"APC","Activities"
"549","X7",0.25262312660527,1,"NonElective",2,"APC","Activities"
"550","X7",0.251991881664886,1,"NonElective",3,"APC","Activities"
"551","X7",0.251578394971862,1,"NonElective",4,"APC","Activities"
"552","X7",0.251301425068024,1,"NonElective",5,"APC","Activities"
"553","X7",0.251131031870522,1,"NonElective",6,"APC","Activities"
"554","X7",0.25105010064034,1,"NonElective",7,"APC","Activities"
"555","X7",0.251041516638457,1,"NonElective",8,"APC","Activities"
"556","X7",0.251088165125857,1,"NonElective",9,"APC","Activities"
"557","X7",0.251172931363521,1,"NonElective",10,"APC","Activities"
"558","X7",0.251278700612432,1,"NonElective",11,"APC","Activities"
"559","X7",0.25138835813357,1,"NonElective",12,"APC","Activities"
"560","X7",0.251484789187919,1,"NonElective",13,"APC","Activities"
"561","X7",0.251550879036459,1,"NonElective",14,"APC","Activities"
"562","X7",0.251573107768233,1,"NonElective",15,"APC","Activities"
"563","X7",0.251552334784526,1,"NonElective",16,"APC","Activities"
"564","X7",0.25149301431468,1,"NonElective",17,"APC","Activities"
"565","X7",0.25139960058804,1,"NonElective",18,"APC","Activities"
"566","X7",0.251276547833949,1,"NonElective",19,"APC","Activities"
"567","X7",0.251128310281753,1,"NonElective",20,"APC","Activities"
"568","X7",0.250959342160794,1,"NonElective",21,"APC","Activities"
"569","X7",0.250774097700418,1,"NonElective",22,"APC","Activities"
"570","X7",0.250577031129967,1,"NonElective",23,"APC","Activities"
"571","X7",0.250372596678785,1,"NonElective",24,"APC","Activities"
"572","X7",0.250165248576218,1,"NonElective",25,"APC","Activities"
"573","X7",0.249959441051609,1,"NonElective",26,"APC","Activities"
"574","X7",0.249759628334301,1,"NonElective",27,"APC","Activities"
"575","X7",0.249570264653639,1,"NonElective",28,"APC","Activities"
"576","X7",0.249395804238967,1,"NonElective",29,"APC","Activities"
"577","X7",0.249240701319629,1,"NonElective",30,"APC","Activities"
"578","X7",0.249109410124969,1,"NonElective",31,"APC","Activities"
"579","X7",0.24900638488433,1,"NonElective",32,"APC","Activities"
"580","X7",0.248936079827057,1,"NonElective",33,"APC","Activities"
"581","X7",0.248902949182495,1,"NonElective",34,"APC","Activities"
"582","X7",0.248909921739446,1,"NonElective",35,"APC","Activities"
"583","X7",0.248953824524557,1,"NonElective",36,"APC","Activities"
"584","X7",0.249029959123934,1,"NonElective",37,"APC","Activities"
"585","X7",0.249133627123683,1,"NonElective",38,"APC","Activities"
"586","X7",0.24926013010991,1,"NonElective",39,"APC","Activities"
"587","X7",0.24940476966872,1,"NonElective",40,"APC","Activities"
"588","X7",0.24956284738622,1,"NonElective",41,"APC","Activities"
"589","X7",0.249729664848517,1,"NonElective",42,"APC","Activities"
"590","X7",0.249900523641715,1,"NonElective",43,"APC","Activities"
"591","X7",0.250070725351921,1,"NonElective",44,"APC","Activities"
"592","X7",0.25023557156524,1,"NonElective",45,"APC","Activities"
"593","X7",0.25039036386778,1,"NonElective",46,"APC","Activities"
"594","X7",0.250530403845646,1,"NonElective",47,"APC","Activities"
"595","X7",0.250650993084943,1,"NonElective",48,"APC","Activities"
"596","X7",0.250747433171778,1,"NonElective",49,"APC","Activities"
"597","X7",0.250815025692257,1,"NonElective",50,"APC","Activities"
"598","X7",0.250849072232486,1,"NonElective",51,"APC","Activities"
"599","X7",0.250844874378571,1,"NonElective",52,"APC","Activities"
"600","X7",0.250797733716618,1,"NonElective",53,"APC","Activities"
"601","X7",0.250702951832733,1,"NonElective",54,"APC","Activities"
"602","X7",0.250558567083842,1,"NonElective",55,"APC","Activities"
"603","X7",0.250373564910154,1,"NonElective",56,"APC","Activities"
"604","X7",0.250159667522697,1,"NonElective",57,"APC","Activities"
"605","X7",0.249928597132501,1,"NonElective",58,"APC","Activities"
"606","X7",0.249692075950594,1,"NonElective",59,"APC","Activities"
"607","X7",0.249461826188006,1,"NonElective",60,"APC","Activities"
"608","X7",0.249249570055764,1,"NonElective",61,"APC","Activities"
"609","X7",0.249067029764899,1,"NonElective",62,"APC","Activities"
"610","X7",0.248925927526439,1,"NonElective",63,"APC","Activities"
"611","X7",0.248837985551412,1,"NonElective",64,"APC","Activities"
"612","X7",0.248811849101948,1,"NonElective",65,"APC","Activities"
"613","X7",0.248843855644576,1,"NonElective",66,"APC","Activities"
"614","X7",0.248927265696926,1,"NonElective",67,"APC","Activities"
"615","X7",0.249055339776627,1,"NonElective",68,"APC","Activities"
"616","X7",0.249221338401308,1,"NonElective",69,"APC","Activities"
"617","X7",0.2494185220886,1,"NonElective",70,"APC","Activities"
"618","X7",0.249640151356131,1,"NonElective",71,"APC","Activities"
"619","X7",0.249879486721532,1,"NonElective",72,"APC","Activities"
"620","X7",0.250129788702431,1,"NonElective",73,"APC","Activities"
"621","X7",0.250384317816459,1,"NonElective",74,"APC","Activities"
"622","X7",0.250636334581244,1,"NonElective",75,"APC","Activities"
"623","X7",0.250879099514417,1,"NonElective",76,"APC","Activities"
"624","X7",0.251105873133606,1,"NonElective",77,"APC","Activities"
"625","X7",0.251309915956442,1,"NonElective",78,"APC","Activities"
"626","X7",0.251484488500554,1,"NonElective",79,"APC","Activities"
"627","X7",0.25162285128357,1,"NonElective",80,"APC","Activities"
"628","X7",0.251719286116265,1,"NonElective",81,"APC","Activities"
"629","X7",0.251772159981985,1,"NonElective",82,"APC","Activities"
"630","X7",0.251780861157218,1,"NonElective",83,"APC","Activities"
"631","X7",0.251744777918454,1,"NonElective",84,"APC","Activities"
"632","X7",0.251663298542183,1,"NonElective",85,"APC","Activities"
"633","X7",0.251535811304895,1,"NonElective",86,"APC","Activities"
"634","X7",0.251361704483078,1,"NonElective",87,"APC","Activities"
"635","X7",0.251140366353222,1,"NonElective",88,"APC","Activities"
"636","X7",0.250871185191817,1,"NonElective",89,"APC","Activities"
"637","X7",0.250553549275352,1,"NonElective",90,"APC","Activities"
"638","X8",0.252515459672395,1,"NonElective",0,"APC","Cost"
"639","X8",0.252381802680268,1,"NonElective",1,"APC","Cost"
"640","X8",0.252009222368359,1,"NonElective",2,"APC","Cost"
"641","X8",0.251516005635807,1,"NonElective",3,"APC","Cost"
"642","X8",0.251020439381751,1,"NonElective",4,"APC","Cost"
"643","X8",0.250619037642593,1,"NonElective",5,"APC","Cost"
"644","X8",0.250321223003799,1,"NonElective",6,"APC","Cost"
"645","X8",0.250114645188099,1,"NonElective",7,"APC","Cost"
"646","X8",0.249986953918223,1,"NonElective",8,"APC","Cost"
"647","X8",0.249925798916901,1,"NonElective",9,"APC","Cost"
"648","X8",0.249918829906863,1,"NonElective",10,"APC","Cost"
"649","X8",0.24995369661084,1,"NonElective",11,"APC","Cost"
"650","X8",0.250018048751561,1,"NonElective",12,"APC","Cost"
"651","X8",0.250099536051757,1,"NonElective",13,"APC","Cost"
"652","X8",0.250185808234158,1,"NonElective",14,"APC","Cost"
"653","X8",0.250266658663035,1,"NonElective",15,"APC","Cost"
"654","X8",0.250340455268828,1,"NonElective",16,"APC","Cost"
"655","X8",0.250407709623517,1,"NonElective",17,"APC","Cost"
"656","X8",0.250468933299084,1,"NonElective",18,"APC","Cost"
"657","X8",0.250524637867508,1,"NonElective",19,"APC","Cost"
"658","X8",0.250575334900772,1,"NonElective",20,"APC","Cost"
"659","X8",0.250621535970855,1,"NonElective",21,"APC","Cost"
"660","X8",0.250663752649739,1,"NonElective",22,"APC","Cost"
"661","X8",0.250702496509404,1,"NonElective",23,"APC","Cost"
"662","X8",0.250738279121831,1,"NonElective",24,"APC","Cost"
"663","X8",0.250771612059001,1,"NonElective",25,"APC","Cost"
"664","X8",0.250803006892895,1,"NonElective",26,"APC","Cost"
"665","X8",0.250832975195493,1,"NonElective",27,"APC","Cost"
"666","X8",0.250862028538777,1,"NonElective",28,"APC","Cost"
"667","X8",0.250890678494726,1,"NonElective",29,"APC","Cost"
"668","X8",0.250919436635323,1,"NonElective",30,"APC","Cost"
"669","X8",0.250948814532548,1,"NonElective",31,"APC","Cost"
"670","X8",0.250979323758381,1,"NonElective",32,"APC","Cost"
"671","X8",0.251011475884803,1,"NonElective",33,"APC","Cost"
"672","X8",0.251045782483796,1,"NonElective",34,"APC","Cost"
"673","X8",0.251082578698441,1,"NonElective",35,"APC","Cost"
"674","X8",0.251121493956225,1,"NonElective",36,"APC","Cost"
"675","X8",0.251161981255737,1,"NonElective",37,"APC","Cost"
"676","X8",0.251203493595565,1,"NonElective",38,"APC","Cost"
"677","X8",0.251245483974297,1,"NonElective",39,"APC","Cost"
"678","X8",0.251287405390522,1,"NonElective",40,"APC","Cost"
"679","X8",0.251328710842827,1,"NonElective",41,"APC","Cost"
"680","X8",0.251368853329802,1,"NonElective",42,"APC","Cost"
"681","X8",0.251407285850035,1,"NonElective",43,"APC","Cost"
"682","X8",0.251443461402113,1,"NonElective",44,"APC","Cost"
"683","X8",0.251476832984625,1,"NonElective",45,"APC","Cost"
"684","X8",0.25150685359616,1,"NonElective",46,"APC","Cost"
"685","X8",0.251532976235305,1,"NonElective",47,"APC","Cost"
"686","X8",0.25155465390065,1,"NonElective",48,"APC","Cost"
"687","X8",0.251571339590782,1,"NonElective",49,"APC","Cost"
"688","X8",0.25158248630429,1,"NonElective",50,"APC","Cost"
"689","X8",0.251587547039762,1,"NonElective",51,"APC","Cost"
"690","X8",0.251585974795786,1,"NonElective",52,"APC","Cost"
"691","X8",0.251577222570951,1,"NonElective",53,"APC","Cost"
"692","X8",0.251560743363845,1,"NonElective",54,"APC","Cost"
"693","X8",0.251536233450432,1,"NonElective",55,"APC","Cost"
"694","X8",0.251504362216183,1,"NonElective",56,"APC","Cost"
"695","X8",0.251466042323944,1,"NonElective",57,"APC","Cost"
"696","X8",0.251422186436562,1,"NonElective",58,"APC","Cost"
"697","X8",0.251373707216882,1,"NonElective",59,"APC","Cost"
"698","X8",0.25132151732775,1,"NonElective",60,"APC","Cost"
"699","X8",0.251266529432014,1,"NonElective",61,"APC","Cost"
"700","X8",0.251209656192519,1,"NonElective",62,"APC","Cost"
"701","X8",0.251151810272112,1,"NonElective",63,"APC","Cost"
"702","X8",0.25109390433364,1,"NonElective",64,"APC","Cost"
"703","X8",0.251036700220151,1,"NonElective",65,"APC","Cost"
"704","X8",0.250980356495512,1,"NonElective",66,"APC","Cost"
"705","X8",0.250924880903794,1,"NonElective",67,"APC","Cost"
"706","X8",0.250870281189065,1,"NonElective",68,"APC","Cost"
"707","X8",0.250816565095394,1,"NonElective",69,"APC","Cost"
"708","X8",0.250763740366853,1,"NonElective",70,"APC","Cost"
"709","X8",0.250711814747511,1,"NonElective",71,"APC","Cost"
"710","X8",0.250660795981436,1,"NonElective",72,"APC","Cost"
"711","X8",0.250610691812699,1,"NonElective",73,"APC","Cost"
"712","X8",0.25056150998537,1,"NonElective",74,"APC","Cost"
"713","X8",0.250513258243519,1,"NonElective",75,"APC","Cost"
"714","X8",0.250465944331214,1,"NonElective",76,"APC","Cost"
"715","X8",0.250419575992526,1,"NonElective",77,"APC","Cost"
"716","X8",0.250374160971524,1,"NonElective",78,"APC","Cost"
"717","X8",0.250329707012279,1,"NonElective",79,"APC","Cost"
"718","X8",0.250286221858859,1,"NonElective",80,"APC","Cost"
"719","X8",0.250243336196013,1,"NonElective",81,"APC","Cost"
"720","X8",0.250199172471202,1,"NonElective",82,"APC","Cost"
"721","X8",0.250151476072567,1,"NonElective",83,"APC","Cost"
"722","X8",0.250097992388248,1,"NonElective",84,"APC","Cost"
"723","X8",0.250036466806384,1,"NonElective",85,"APC","Cost"
"724","X8",0.249964644715116,1,"NonElective",86,"APC","Cost"
"725","X8",0.249880271502584,1,"NonElective",87,"APC","Cost"
"726","X8",0.249781092556928,1,"NonElective",88,"APC","Cost"
"727","X8",0.249664853266287,1,"NonElective",89,"APC","Cost"
"728","X8",0.249529299018803,1,"NonElective",90,"APC","Cost"
"729","X9",0.252358947124433,1,"First",0,"OPA","Activities"
"730","X9",0.251259807528944,1,"First",1,"OPA","Activities"
"731","X9",0.250781978327299,1,"First",2,"OPA","Activities"
"732","X9",0.250714714490094,1,"First",3,"OPA","Activities"
"733","X9",0.250847270987925,1,"First",4,"OPA","Activities"
"734","X9",0.251003864072523,1,"First",5,"OPA","Activities"
"735","X9",0.251148555120169,1,"First",6,"OPA","Activities"
"736","X9",0.25128036678828,1,"First",7,"OPA","Activities"
"737","X9",0.251398321734272,1,"First",8,"OPA","Activities"
"738","X9",0.251501442615564,1,"First",9,"OPA","Activities"
"739","X9",0.251588752089572,1,"First",10,"OPA","Activities"
"740","X9",0.251659272813713,1,"First",11,"OPA","Activities"
"741","X9",0.251712027445404,1,"First",12,"OPA","Activities"
"742","X9",0.251746038642063,1,"First",13,"OPA","Activities"
"743","X9",0.251760329061105,1,"First",14,"OPA","Activities"
"744","X9",0.25175443945618,1,"First",15,"OPA","Activities"
"745","X9",0.251729982965854,1,"First",16,"OPA","Activities"
"746","X9",0.251689090824926,1,"First",17,"OPA","Activities"
"747","X9",0.251633894268194,1,"First",18,"OPA","Activities"
"748","X9",0.251566524530457,1,"First",19,"OPA","Activities"
"749","X9",0.251489112846513,1,"First",20,"OPA","Activities"
"750","X9",0.25140379045116,1,"First",21,"OPA","Activities"
"751","X9",0.251312688579195,1,"First",22,"OPA","Activities"
"752","X9",0.251217938465419,1,"First",23,"OPA","Activities"
"753","X9",0.251121671344628,1,"First",24,"OPA","Activities"
"754","X9",0.251026018451621,1,"First",25,"OPA","Activities"
"755","X9",0.250933111021197,1,"First",26,"OPA","Activities"
"756","X9",0.250845080288153,1,"First",27,"OPA","Activities"
"757","X9",0.250764057487289,1,"First",28,"OPA","Activities"
"758","X9",0.250692173853401,1,"First",29,"OPA","Activities"
"759","X9",0.250631560621289,1,"First",30,"OPA","Activities"
"760","X9",0.250584349025751,1,"First",31,"OPA","Activities"
"761","X9",0.250552670301584,1,"First",32,"OPA","Activities"
"762","X9",0.250538655683588,1,"First",33,"OPA","Activities"
"763","X9",0.25054443640656,1,"First",34,"OPA","Activities"
"764","X9",0.250571318668432,1,"First",35,"OPA","Activities"
"765","X9",0.250617308519665,1,"First",36,"OPA","Activities"
"766","X9",0.250679586973855,1,"First",37,"OPA","Activities"
"767","X9",0.250755335044596,1,"First",38,"OPA","Activities"
"768","X9",0.250841733745483,1,"First",39,"OPA","Activities"
"769","X9",0.25093596409011,1,"First",40,"OPA","Activities"
"770","X9",0.251035207092073,1,"First",41,"OPA","Activities"
"771","X9",0.251136643764966,1,"First",42,"OPA","Activities"
"772","X9",0.251237455122384,1,"First",43,"OPA","Activities"
"773","X9",0.251334822177922,1,"First",44,"OPA","Activities"
"774","X9",0.251425925945174,1,"First",45,"OPA","Activities"
"775","X9",0.251507947437736,1,"First",46,"OPA","Activities"
"776","X9",0.251578067669202,1,"First",47,"OPA","Activities"
"777","X9",0.251633467653167,1,"First",48,"OPA","Activities"
"778","X9",0.251671328403225,1,"First",49,"OPA","Activities"
"779","X9",0.251688830932972,1,"First",50,"OPA","Activities"
"780","X9",0.251683156256002,1,"First",51,"OPA","Activities"
"781","X9",0.251651485385911,1,"First",52,"OPA","Activities"
"782","X9",0.251590999336292,1,"First",53,"OPA","Activities"
"783","X9",0.25149887912074,1,"First",54,"OPA","Activities"
"784","X9",0.251373727629965,1,"First",55,"OPA","Activities"
"785","X9",0.251219835263126,1,"First",56,"OPA","Activities"
"786","X9",0.251042914296499,1,"First",57,"OPA","Activities"
"787","X9",0.250848677006358,1,"First",58,"OPA","Activities"
"788","X9",0.250642835668978,1,"First",59,"OPA","Activities"
"789","X9",0.250431102560634,1,"First",60,"OPA","Activities"
"790","X9",0.2502191899576,1,"First",61,"OPA","Activities"
"791","X9",0.25001281013615,1,"First",62,"OPA","Activities"
"792","X9",0.24981767537256,1,"First",63,"OPA","Activities"
"793","X9",0.249639497943103,1,"First",64,"OPA","Activities"
"794","X9",0.249482993230231,1,"First",65,"OPA","Activities"
"795","X9",0.249348889041092,1,"First",66,"OPA","Activities"
"796","X9",0.249236916289012,1,"First",67,"OPA","Activities"
"797","X9",0.249146805887315,1,"First",68,"OPA","Activities"
"798","X9",0.249078288749328,1,"First",69,"OPA","Activities"
"799","X9",0.249031095788375,1,"First",70,"OPA","Activities"
"800","X9",0.249004957917781,1,"First",71,"OPA","Activities"
"801","X9",0.248999606050871,1,"First",72,"OPA","Activities"
"802","X9",0.249014771100971,1,"First",73,"OPA","Activities"
"803","X9",0.249050183981406,1,"First",74,"OPA","Activities"
"804","X9",0.249105575605499,1,"First",75,"OPA","Activities"
"805","X9",0.249180676886578,1,"First",76,"OPA","Activities"
"806","X9",0.249275218737967,1,"First",77,"OPA","Activities"
"807","X9",0.24938893207299,1,"First",78,"OPA","Activities"
"808","X9",0.249521547804973,1,"First",79,"OPA","Activities"
"809","X9",0.249672796847242,1,"First",80,"OPA","Activities"
"810","X9",0.24984027377775,1,"First",81,"OPA","Activities"
"811","X9",0.250013027832974,1,"First",82,"OPA","Activities"
"812","X9",0.250177971914016,1,"First",83,"OPA","Activities"
"813","X9",0.250322018921981,1,"First",84,"OPA","Activities"
"814","X9",0.250432081757973,1,"First",85,"OPA","Activities"
"815","X9",0.250495073323097,1,"First",86,"OPA","Activities"
"816","X9",0.250497906518457,1,"First",87,"OPA","Activities"
"817","X9",0.250427494245158,1,"First",88,"OPA","Activities"
"818","X9",0.250270749404303,1,"First",89,"OPA","Activities"
"819","X9",0.250014584896997,1,"First",90,"OPA","Activities"
"820","X10",0.251129174908611,1,"First",0,"OPA","Cost"
"821","X10",0.250208302285603,1,"First",1,"OPA","Cost"
"822","X10",0.249707656017296,1,"First",2,"OPA","Cost"
"823","X10",0.249486551600509,1,"First",3,"OPA","Cost"
"824","X10",0.249404304532061,1,"First",4,"OPA","Cost"
"825","X10",0.249344148348507,1,"First",5,"OPA","Cost"
"826","X10",0.249284988745349,1,"First",6,"OPA","Cost"
"827","X10",0.249229649457823,1,"First",7,"OPA","Cost"
"828","X10",0.249180954221166,1,"First",8,"OPA","Cost"
"829","X10",0.249141726770616,1,"First",9,"OPA","Cost"
"830","X10",0.249114790841408,1,"First",10,"OPA","Cost"
"831","X10",0.249102970168781,1,"First",11,"OPA","Cost"
"832","X10",0.24910908848797,1,"First",12,"OPA","Cost"
"833","X10",0.249135969534214,1,"First",13,"OPA","Cost"
"834","X10",0.249186437042749,1,"First",14,"OPA","Cost"
"835","X10",0.249262326922706,1,"First",15,"OPA","Cost"
"836","X10",0.249361523778794,1,"First",16,"OPA","Cost"
"837","X10",0.249480924389617,1,"First",17,"OPA","Cost"
"838","X10",0.249617425533778,1,"First",18,"OPA","Cost"
"839","X10",0.249767923989881,1,"First",19,"OPA","Cost"
"840","X10",0.249929316536528,1,"First",20,"OPA","Cost"
"841","X10",0.250098499952323,1,"First",21,"OPA","Cost"
"842","X10",0.25027237101587,1,"First",22,"OPA","Cost"
"843","X10",0.250447826505771,1,"First",23,"OPA","Cost"
"844","X10",0.25062176320063,1,"First",24,"OPA","Cost"
"845","X10",0.250791077879051,1,"First",25,"OPA","Cost"
"846","X10",0.250952667319637,1,"First",26,"OPA","Cost"
"847","X10",0.25110342830099,1,"First",27,"OPA","Cost"
"848","X10",0.251240257601716,1,"First",28,"OPA","Cost"
"849","X10",0.251360052000416,1,"First",29,"OPA","Cost"
"850","X10",0.251459708275694,1,"First",30,"OPA","Cost"
"851","X10",0.251536123206153,1,"First",31,"OPA","Cost"
"852","X10",0.251586193570398,1,"First",32,"OPA","Cost"
"853","X10",0.25160681614703,1,"First",33,"OPA","Cost"
"854","X10",0.251594887714654,1,"First",34,"OPA","Cost"
"855","X10",0.251548515520558,1,"First",35,"OPA","Cost"
"856","X10",0.251470648686769,1,"First",36,"OPA","Cost"
"857","X10",0.251365446803999,1,"First",37,"OPA","Cost"
"858","X10",0.251237069462961,1,"First",38,"OPA","Cost"
"859","X10",0.251089676254367,1,"First",39,"OPA","Cost"
"860","X10",0.250927426768929,1,"First",40,"OPA","Cost"
"861","X10",0.250754480597359,1,"First",41,"OPA","Cost"
"862","X10",0.250574997330371,1,"First",42,"OPA","Cost"
"863","X10",0.250393136558675,1,"First",43,"OPA","Cost"
"864","X10",0.250213057872985,1,"First",44,"OPA","Cost"
"865","X10",0.250038920864012,1,"First",45,"OPA","Cost"
"866","X10",0.249874885122469,1,"First",46,"OPA","Cost"
"867","X10",0.249725110239069,1,"First",47,"OPA","Cost"
"868","X10",0.249593755804522,1,"First",48,"OPA","Cost"
"869","X10",0.249484981409543,1,"First",49,"OPA","Cost"
"870","X10",0.249402946644842,1,"First",50,"OPA","Cost"
